ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol	Gene.title
204855_at	4.20E-04	4.86E-05	4.3111077	1.554673	3.63605818	SERPINB5	serpin family B member 5
204379_s_at	9.87E-06	5.22E-07	5.4900504	5.899174	3.64286282	FGFR3	fibroblast growth factor receptor 3
215100_at	1.64E-08	2.32E-10	7.3180687	13.379729	3.64533597	ADTRP	androgen dependent TFPI regulating protein
214399_s_at	1.55E-09	1.24E-11	7.9886156	16.229228	3.64874165	KRT4	keratin 4
206884_s_at	5.42E-06	2.50E-07	5.6715327	6.610448	3.65421445	SCEL	sciellin
220276_at	1.81E-12	2.13E-15	9.969663	24.659707	3.66208893	RERGL	RERG like
238017_at	1.46E-04	1.37E-05	4.6543986	2.763015	3.66590007	SDR16C5	"short chain dehydrogenase/reductase family 16C, member 5"
1560698_a_at	7.93E-12	1.29E-14	9.5542894	22.904655	3.66672639	TRHDE-AS1	TRHDE antisense RNA 1
1555773_at	1.20E-04	1.08E-05	4.7170168	2.988959	3.66712426	BPIFC	BPI fold containing family C
226755_at	2.78E-06	1.12E-07	5.8666845	7.385211	3.67652201	MIR205HG	MIR205 host gene
223832_s_at	1.62E-05	9.50E-07	5.3408449	5.321651	3.68064534	CAPNS2	calpain small subunit 2
220428_at	1.82E-07	4.18E-09	6.647525	10.569152	3.68668379	CD207	CD207 molecule
211696_x_at	2.96E-09	2.86E-11	7.7973427	15.413969	3.68702696	HBB	hemoglobin subunit beta
206400_at	2.40E-04	2.49E-05	4.493626	2.190547	3.68737989	LGALS7B///LGALS7	galectin 7B///galectin 7
205440_s_at	1.91E-10	8.56E-13	8.5970291	18.827668	3.69076261	NPY1R	neuropeptide Y receptor Y1
232056_at	2.24E-06	8.57E-08	5.9312193	7.643514	3.69333497	SCEL	sciellin
209116_x_at	2.36E-09	2.11E-11	7.8667529	15.70965	3.71542755	HBB	hemoglobin subunit beta
237974_at	2.63E-07	6.57E-09	6.5417142	10.131083	3.72925351	MIR4454///ABHD12B	microRNA 4454///abhydrolase domain containing 12B
244572_at	3.73E-11	1.01E-13	9.0851097	20.910474	3.73086728	KY	kyphoscoliosis peptidase
207254_at	7.56E-06	3.77E-07	5.5703552	6.212758	3.73924217	SLC15A1	solute carrier family 15 member 1
205913_at	2.16E-09	1.90E-11	7.8912535	15.814069	3.75381439	PLIN1	perilipin 1
225165_at	8.84E-12	1.54E-14	9.514077	22.734172	3.77619385	PPP1R1B	protein phosphatase 1 regulatory inhibitor subunit 1B
228058_at	7.48E-11	2.58E-13	8.8706914	19.996175	3.78719773	ZG16B	zymogen granule protein 16B
219388_at	2.32E-06	9.00E-08	5.9193598	7.595971	3.7922572	GRHL2	grainyhead like transcription factor 2
207109_at	1.11E-05	6.02E-07	5.4547729	5.762017	3.79933114	POU2F3	POU class 2 homeobox 3
241382_at	9.19E-07	3.00E-08	6.1828998	8.659963	3.80045558	PCP4L1	Purkinje cell protein 4 like 1
228360_at	9.27E-08	1.86E-09	6.8369088	11.357383	3.80778121	LYPD6B	LY6/PLAUR domain containing 6B
205404_at	1.79E-08	2.59E-10	7.292518	13.271748	3.8146162	HSD11B1	hydroxysteroid 11-beta dehydrogenase 1
207720_at	6.72E-04	8.54E-05	4.1543461	1.021161	3.81701428	LOR	loricrin
1564333_a_at	7.48E-10	4.91E-12	8.1992553	17.128331	3.81747258	PSAPL1	prosaposin-like 1 (gene/pseudogene)
207466_at	9.95E-11	3.63E-13	8.7926156	19.662941	3.81808722	GAL	galanin and GMAP prepropeptide
231156_at	3.56E-09	3.59E-11	7.7452215	15.192079	3.82601851	HAO2	hydroxyacid oxidase 2
1565162_s_at	2.29E-07	5.57E-09	6.5805619	10.291711	3.82891725	MGST1	microsomal glutathione S-transferase 1
205900_at	6.63E-04	8.38E-05	4.1594556	1.038359	3.83425105	KRT1	keratin 1
204712_at	1.01E-11	1.81E-14	9.477129	22.577448	3.83718374	WIF1	WNT inhibitory factor 1
206033_s_at	1.03E-04	8.93E-06	4.7672154	3.171255	3.84133363	DSC3	desmocollin 3
210020_x_at	3.02E-05	2.04E-06	5.1484816	4.587544	3.84407294	CALML3	calmodulin like 3
208004_at	6.82E-11	2.27E-13	8.8993854	20.118607	3.88969505	OPRPN	opiorphin prepropeptide
1564414_a_at	8.06E-08	1.56E-09	6.8768778	11.524365	3.89727815	PNLDC1	"PARN like, ribonuclease domain containing 1"
237507_at	7.63E-11	2.64E-13	8.8646264	19.970294	3.89968185	KRT73	keratin 73
210096_at	7.98E-10	5.37E-12	8.1789624	17.041671	3.9000215	CYP4B1	cytochrome P450 family 4 subfamily B member 1
226281_at	6.22E-08	1.16E-09	6.9470944	11.818205	3.91226257	DNER	delta/notch like EGF repeat containing
1558846_at	1.45E-05	8.24E-07	5.3765535	5.459243	3.91583859	PNLIPRP3	pancreatic lipase related protein 3
241368_at	1.63E-10	7.11E-13	8.6391626	19.007649	3.93385118	PLIN5	perilipin 5
231733_at	3.74E-05	2.62E-06	5.0841659	4.344891	3.93636577	CARD18	caspase recruitment domain family member 18
213920_at	2.20E-09	1.94E-11	7.88581	15.790867	3.9377014	CUX2	cut like homeobox 2
213706_at	1.77E-11	3.97E-14	9.2978591	21.816018	3.95466429	GPD1	glycerol-3-phosphate dehydrogenase 1
206149_at	6.66E-08	1.26E-09	6.9272369	11.735044	3.96941392	CHP2	calcineurin like EF-hand protein 2
240388_at	2.48E-10	1.20E-12	8.5194059	18.496046	3.97012857	KRT27	keratin 27
224327_s_at	1.15E-08	1.51E-10	7.4170781	13.79867	3.97450844	DGAT2	diacylglycerol O-acyltransferase 2
221295_at	4.78E-10	2.67E-12	8.3375554	17.719088	3.97459047	CIDEA	cell death-inducing DFFA-like effector a
210247_at	8.26E-11	2.94E-13	8.840728	19.868305	3.9957954	SYN2	synapsin II
203638_s_at	7.24E-07	2.24E-08	6.2518156	8.940636	4.00561568	FGFR2	fibroblast growth factor receptor 2
206032_at	1.71E-04	1.66E-05	4.6026512	2.577538	4.00641698	DSC3	desmocollin 3
226560_at	6.67E-07	2.04E-08	6.2749061	9.034887	4.01432532	SGPP2	sphingosine-1-phosphate phosphatase 2
236225_at	3.67E-07	9.91E-09	6.445035	9.732415	4.01456938	GGT6	gamma-glutamyltransferase 6
202504_at	8.66E-05	7.23E-06	4.8226294	3.373668	4.02097197	TRIM29	tripartite motif containing 29
204818_at	4.89E-08	8.68E-10	7.0132732	12.095694	4.02248438	HSD17B2	hydroxysteroid 17-beta dehydrogenase 2
234980_at	3.76E-07	1.02E-08	6.4383008	9.704706	4.02430802	TMEM56	transmembrane protein 56
226064_s_at	4.32E-09	4.56E-11	7.6905169	14.959337	4.02890121	DGAT2	diacylglycerol O-acyltransferase 2
214414_x_at	2.17E-08	3.24E-10	7.2409797	13.054117	4.05106719	HBA2///HBA1	hemoglobin subunit alpha 2///hemoglobin subunit alpha 1
213611_at	1.44E-11	3.06E-14	9.3569843	22.067324	4.06073728	AQP5	aquaporin 5
201650_at	1.49E-12	1.68E-15	10.023633	24.886863	4.09113852	KRT19	keratin 19
207802_at	9.72E-15	3.30E-18	11.4836086	30.932184	4.09277499	CRISP3	cysteine rich secretory protein 3
232428_at	1.46E-09	1.14E-11	8.0066857	16.306315	4.11322683	MOGAT2	monoacylglycerol O-acyltransferase 2
213240_s_at	2.56E-09	2.34E-11	7.843015	15.608506	4.12139196	KRT4	keratin 4
206466_at	8.16E-11	2.85E-13	8.8477386	19.898225	4.13352631	ACSBG1	acyl-CoA synthetase bubblegum family member 1
205328_at	1.74E-14	7.10E-18	11.3017371	30.190957	4.1474425	CLDN10	claudin 10
207955_at	3.09E-08	4.96E-10	7.1426082	12.639415	4.17858882	CCL27	C-C motif chemokine ligand 27
203824_at	1.66E-10	7.32E-13	8.6327475	18.980247	4.19852933	TSPAN8	tetraspanin 8
219115_s_at	4.69E-10	2.61E-12	8.3435109	17.744531	4.21256388	IL20RA	interleukin 20 receptor subunit alpha
1553583_a_at	1.07E-10	4.01E-13	8.7698296	19.565663	4.25738512	THRSP	thyroid hormone responsive
206465_at	1.97E-09	1.69E-11	7.9169702	15.923694	4.2887671	ACSBG1	acyl-CoA synthetase bubblegum family member 1
206595_at	2.75E-06	1.10E-07	5.8702375	7.399406	4.29438568	CST6	cystatin E/M
243582_at	6.58E-06	3.18E-07	5.611897	6.375699	4.30822446	SH3RF2	SH3 domain containing ring finger 2
1560507_at	4.18E-09	4.36E-11	7.7007344	15.002796	4.34662995	AWAT1	acyl-CoA wax alcohol acyltransferase 1
228504_at	1.19E-11	2.36E-14	9.4161864	22.318785	4.35368994	SCN7A	sodium voltage-gated channel alpha subunit 7
209612_s_at	3.51E-10	1.88E-12	8.4181498	18.063423	4.38340784	ADH1B	"alcohol dehydrogenase 1B (class I), beta polypeptide"
220625_s_at	2.70E-09	2.49E-11	7.8291833	15.549582	4.38635884	ELF5	E74 like ETS transcription factor 5
215129_at	6.53E-12	1.04E-14	9.6055784	23.121962	4.39449798	PIK3C2G	phosphatidylinositol-4-phosphate 3-kinase catalytic subunit type 2 gamma
1569410_at	4.46E-04	5.20E-05	4.2927757	1.491667	4.4089447	FLG2	filaggrin family member 2
210576_at	1.39E-10	5.91E-13	8.6815415	19.188657	4.41770128	CYP4F8	cytochrome P450 family 4 subfamily F member 8
233537_at	2.92E-14	1.26E-17	11.1663508	29.636804	4.43928731	KRTAP3-1	keratin associated protein 3-1
237120_at	2.79E-07	7.05E-09	6.5251466	10.062653	4.46731354	KRT77	keratin 77
204734_at	2.87E-06	1.17E-07	5.8568845	7.346074	4.47322668	KRT15	keratin 15
1555416_a_at	3.26E-10	1.71E-12	8.4388429	18.151836	4.47913991	ALOX15B	"arachidonate 15-lipoxygenase, type B"
234639_x_at	1.18E-14	4.54E-18	11.4082148	30.625363	4.51805003	KRTAP9-8	keratin associated protein 9-8
207175_at	3.65E-09	3.74E-11	7.735978	15.152742	4.55185304	ADIPOQ	"adiponectin, C1Q and collagen domain containing"
1553602_at	1.23E-05	6.81E-07	5.4239008	5.642293	4.55284061	MUCL1	mucin like 1
220801_s_at	1.09E-09	7.87E-12	8.0917504	16.669323	4.55496751	HAO2	hydroxyacid oxidase 2
219429_at	3.64E-09	3.71E-11	7.737585	15.15958	4.56884735	FA2H	fatty acid 2-hydroxylase
209613_s_at	9.60E-09	1.21E-10	7.4674771	14.012219	4.6663945	ADH1B	"alcohol dehydrogenase 1B (class I), beta polypeptide"
214240_at	6.76E-09	7.82E-11	7.5673848	14.436078	4.67599385	GAL	galanin and GMAP prepropeptide
231583_at	1.00E-13	6.81E-17	10.7691264	27.999729	4.70799066	KRT74	keratin 74
206873_at	3.81E-11	1.04E-13	9.0785521	20.882534	4.72782016	CA6	carbonic anhydrase 6
204607_at	6.25E-15	1.84E-18	11.6229989	31.497731	4.80132465	HMGCS2	3-hydroxy-3-methylglutaryl-CoA synthase 2
206677_at	1.34E-12	1.45E-15	10.0573269	25.028566	4.83426572	KRT31	keratin 31
216921_s_at	3.52E-12	4.39E-15	9.8028914	23.95644	4.85658109	KRT35	keratin 35
214598_at	3.48E-14	1.74E-17	11.0905222	29.325562	4.97077709	CLDN8	claudin 8
233631_x_at	2.21E-15	4.50E-19	11.9614025	32.861232	4.99434762	KRTAP9-8///KRTAP9-2	keratin associated protein 9-8///keratin associated protein 9-2
207908_at	2.99E-06	1.23E-07	5.8433492	7.292059	5.02576977	KRT2	keratin 2
1564803_at	1.01E-14	3.66E-18	11.4592401	30.833085	5.03422803	KRTAP11-1	keratin associated protein 11-1
1569909_at	5.34E-09	5.91E-11	7.6312444	14.707343	5.03570609	KRT79	keratin 79
208331_at	4.04E-08	6.86E-10	7.0678929	12.325093	5.05183265	BPY2	"basic charge, Y-linked, 2"
234513_at	1.04E-09	7.31E-12	8.1086055	16.741272	5.06356083	ELOVL3	ELOVL fatty acid elongase 3
213780_at	3.37E-11	8.72E-14	9.1177828	21.049662	5.07727918	TCHH	trichohyalin
205979_at	3.86E-16	5.25E-20	12.4832235	34.936275	5.13377035	SCGB2A1	secretoglobin family 2A member 1
206714_at	1.12E-09	8.15E-12	8.0837893	16.635341	5.16483955	ALOX15B	"arachidonate 15-lipoxygenase, type B"
231461_at	8.32E-14	4.90E-17	10.8464146	28.31952	5.22374475	KRT71	keratin 71
220970_s_at	1.84E-16	1.67E-20	12.7650918	36.042725	5.25937534	KRTAP2-3///KRTAP2-4	keratin associated protein 2-3///keratin associated protein 2-4
239929_at	1.67E-08	2.36E-10	7.3139324	13.362244	5.5554322	PM20D1	peptidase M20 domain containing 1
207670_at	2.94E-14	1.33E-17	11.153114	29.582517	5.56042522	KRT85	keratin 85
204515_at	1.12E-10	4.29E-13	8.7544044	19.499805	5.63400054	HSD3B1	"hydroxy-delta-5-steroid dehydrogenase, 3 beta- and steroid delta-isomerase 1"
237905_at	4.32E-13	3.82E-16	10.3670581	26.326909	5.74837019	KRT25	keratin 25
229477_at	1.96E-10	8.99E-13	8.5858943	18.7801	5.88745161	THRSP	thyroid hormone responsive
237732_at	3.04E-13	2.53E-16	10.4631376	26.728004	5.89428053	PRR9	proline rich 9
229476_s_at	1.07E-08	1.39E-10	7.4360664	13.879104	6.04899606	THRSP	thyroid hormone responsive
206799_at	9.19E-15	2.91E-18	11.5135014	31.053656	6.28316749	SCGB1D2	secretoglobin family 1D member 2
206509_at	6.64E-16	1.20E-19	12.2807889	34.135339	6.88717254	PIP	prolactin induced protein
206378_at	6.25E-15	1.58E-18	11.6593024	31.644655	7.17230805	SCGB2A2	secretoglobin family 2A member 2
1553946_at	1.54E-16	1.04E-20	12.8802742	36.491882	8.10473057	DCD	dermcidin
